rating,date,content,content_preprocess,content_len,content_word_count,year,month,weekday,sentiment,bow_가다,bow_가볍다,bow_감동,bow_기대,bow_꾸다,bow_내용,bow_동화,bow_따뜻하다,bow_마음,bow_받다,bow_백화점,bow_베스트셀러,bow_상상력,bow_생각,bow_선물,bow_소설,bow_소재,bow_시간,bow_신선하다,bow_아이,bow_이야기,bow_읽히다,bow_자다,bow_재미,bow_재미있다,bow_재밌다,bow_좋다,bow_주문,bow_추천,bow_흥미롭다
5.0,2020-11-23,줄거리가 너무 흥미로워서 읽고 싶었어요,줄거리 흥미롭다,21,5,2020,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,2020-11-23,잘 읽었어요,자다,6,2,2020,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2020-11-23,저희애가 재밌다고 저한테도 권해주네요,애가 재밌다 테 권 해주다,20,4,2020,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-11-22,흥미롭게 읽었습니다. 신선하네요,흥미롭다 신선하다,17,3,2020,11,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.0,2020-11-22,재밌게 읽었습니다. ^^,재밌다,13,3,2020,11,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-11-20,너무 재밌어서 아껴서 읽었어요ㅠㅅㅠ,재밌다 아끼다,19,4,2020,11,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-11-17,떠나는 자신은 안중에도 없단다. 그저 남은 사람들이 괜찮기를 바라지. 달러구트 꿈 백화점중,떠나다 자신 안중 남다 사람 괜찮다 기르다 바라지 달러 구트 꿈 백화점,50,12,2020,11,1,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-17,누구에게나 각자의 사정이 있다,누구 각자 사정,16,4,2020,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-17,한 자리에서 3시간만에 뚝딱 다 읽었어요~ 술술 잘 읽혀요,자리 3시간 뚝딱 술술 자다 읽히다,32,9,2020,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5.0,2020-11-17,잘읽을게요,,5,1,2020,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-16,빨리 잠들고 싶다. 2시간도 채 안돼서 다 읽었을 정도로 흡입력이 있다,잠들다 2시간 채 돼다 정도 흡입,39,11,2020,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-14,넘 잼나게 잘봤어요ㅡ좋은꿈꾸고 싶어요ㅎㅎ,넘다 재다 좋다 꿈꾸다,22,4,2020,11,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-11-12,재미있어요.,재미있다,6,1,2020,11,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2020-11-12,꿈을 소재로한 독특한 세계관과 인물들이 매력적이예요..,꿈 소재 독특하다 세계관 인물 매력 이예,30,6,2020,11,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-11,추천 받아서 기대하고 읽어보겠습니다!,추천 받다 기대하다,20,4,2020,11,2,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,2020-11-09,사랑스러운 동화입니다♥,사랑스럽다 동화,12,2,2020,11,0,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-08,달러구트,달러 구트,4,1,2020,11,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-06,굳,굳다,1,1,2020,11,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-05,빠른 이야기 전개와 감동적인 이야기가 매우 흥미로웠네요,빠르다 이야기 전개 감동 이야기 매우 흥미롭다,30,7,2020,11,3,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
5.0,2020-11-05,재미있게 잘 읽었습니다,재미있다 자다,12,3,2020,11,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5.0,2020-11-04,책 제목에서부터 느껴지는 재미??,제목 느껴지다 재미,18,4,2020,11,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2020-11-02,제가..책을 여러번 구입했지만..한가지 책을 연속으로 읽은건 이번이 처음예요!,제 번 구입 한가지 연속 이번 처음,43,8,2020,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-30,추천합니다,추천,5,1,2020,10,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,2020-10-29,너무 재밌어서 금방 읽을 수 있었어요!,재밌다 금방,21,6,2020,10,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-10-29,꿈을 꾸는게 얼마나 낭만적인 일인지 알게되었다.,꿈 꾸다 얼마나 낭만 일인 알 되어다,26,6,2020,10,3,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-28,어른 아이 모두에게 재밌는 책,어른 아이 모두 재밌다,16,5,2020,10,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,2020-10-27,베스트셀러라 궁금해서 주문~,베스트셀러 궁금하다 주문,15,3,2020,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2020-10-26,페니와 함께 꿈꾸듯이 예쁜 세계로,페니 꿈꾸다 예쁘다 세계,18,5,2020,10,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-26,"환상적인 이야기!, 어른들의 동화 같습니다.^^",환상 이야기 어른 동화,26,5,2020,10,0,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.0,2020-10-25,동화처럼 예쁜 이야기를 읽고 싶어서 주문했어요. 삶이 팍팍하니 글 세계로 도피하고 싶네요.,동화 예쁘다 이야기 주문 삶 팍팍하다 글 세계 도피,50,12,2020,10,6,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.0,2020-10-25,잘읽었습ㄴ다,습,6,1,2020,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-25,잘봤어요,,4,1,2020,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-23,아직읽진않았지만 재밌을것같아요,재밌다,16,2,2020,10,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-10-22,완전 재밌을거같아요,완전 재밌다,10,2,2020,10,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-10-22,리뷰보구 재미있을거같아 주문했어요.,리뷰 보구 재미있다 주문,19,3,2020,10,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.0,2020-10-21,"오늘 잠든 사이에는, 내가 달러구트 백화점에서 어떤 꿈을 고를지 궁금해지는 책 :)",오늘 잠들다 사이 내 달러 구트 백화점 어떻다 꿈 고르다 궁금하다,46,12,2020,10,2,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-20,점점 재미있어요 이글의작가는따뜻한시선을가졌을꺼같은 따뜻하고재밌는책이에요,점점 재미있다 이글 작가 따뜻하다 시선 가지다 따뜻하다 재밌다,39,4,2020,10,1,positive,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5.0,2020-10-20,흥미롭게 읽고 있습니다,흥미롭다,12,3,2020,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,2020-10-20,이 책을 읽는 동안 신비로운 세계로 여행하는 느낌이었어요,동안 신비롭다 세계 여행,31,8,2020,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-19,기대됩니다,기대,5,1,2020,10,0,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-18,마음이 따뜻해지는 책,마음 따뜻하다,11,3,2020,10,6,positive,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-18,꿈을 꾸는게 기다리질 정도로 귀여운 책이다. 너무 재밌게 잘읽었다!!,꿈 꾸다 기다리다 정도 귀엽다 재밌다,38,9,2020,10,6,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-10-17,막힘없이 술술 읽히는 책,막히다 술술 읽히다,13,4,2020,10,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,2020-10-16,평소 꿈을 안꾸는 내 자신이 미워지는 책 ㅠㅠ 읽으면서 마음이 몽글몽글해지고 행복했다,평소 꿈 꾸다 내 자신 미우다 마음 몽글몽글하다 행복하다,47,12,2020,10,4,positive,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-16,소재가 신선해서 좋았어요.,소재 신선하다 좋다,14,3,2020,10,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-10-16,초5아이가 읽어보더니 최애 해리포터보다 재미있다고 하네요,초 5 아이 보더 최애 해리포터 재미있다,31,6,2020,10,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.0,2020-10-14,재미있게 읽고. 꿈을 소중하게 생각하고. 좋은꿈을 꾸자...ㅎㅎ,재미있다 꿈 소중하다 생각 좋다 꿈 꾸다,35,7,2020,10,2,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.0,2020-10-12,"판타지이지만 현실에서 있을 것같은 이야기. 재미,감동 모두 좋았습니다.",판타지 현실 이야기 재미 감동 모두 좋다,39,8,2020,10,0,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5.0,2020-10-11,너무 좋아요... 평생 아껴 읽고싶은책에요,좋다 평생 아끼다,23,5,2020,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-10-11,너무 좋아요... 평생 아껴 읽고싶은책에요,좋다 평생 아끼다,23,5,2020,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-10-11,재밌어요 서체도 그렇고 읽다보면 외국책인가 싶기도함,재밌다 서체 그렇다 외국 함,28,6,2020,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-10-11,마음 몽실몽실해는 동화같은 소설  단조로운 일상에 쉼표가 되어준 책,마음 몽실몽실하다 동화 소설 단조롭다 일상 쉼표 되어다,37,9,2020,10,6,positive,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-10,진짜 재미있어요!! 상상력이 자극되는 느낌!!,진짜 재미있다 상상력 자극,25,5,2020,10,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2020-10-07,아이가 읽고 싶은 책 이라고 해서 구매했어요,아이,24,7,2020,10,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-05,초등 3학년도 재미있게 읽네요,초등 3 학년 재미있다,16,4,2020,10,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2020-09-28,기대해봅니다.,기대 해보다,7,1,2020,9,0,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-09-28,기대안하고 주문했는데 기대이상이네요~^^,대안 주문 이상 요,22,3,2020,9,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2020-09-26,꿈에 대해 돌아보게하준 계기였다.,꿈 대해 돌아보다 준 계기,18,4,2020,9,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-09-24,기대되요!,기대다 요,5,1,2020,9,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2023-11-06,잘 읽겠습니다,자다,7,2,2023,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2023-11-06,잘 읽겠습니다,자다,7,2,2023,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2023-07-22,잘봤어요.,,5,1,2023,7,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2023-03-09,레인보우 에디션 너무 예쁘네요. ^^   양장이면 더 좋았을 뻔 했어요.,레인보우 에디 션 예쁘다 양장 좋다 뻔,40,10,2023,3,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2023-02-14,재밌게 잘봤습니다.,재밌다,10,2,2023,2,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,2023-01-22,마음이 포근해지는 소설,마음 포근하다 소설,12,3,2023,1,6,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-11-07,재미있어요 표지도 이뻐서 소장도 좋습니다,재미있다 표지 이쁘다 소장 좋다,22,5,2022,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.0,2022-06-24,순수한 동심이 느껴지고 기분이 좋아지는 책,순수하다 동심 느껴지다 기분 좋아지다,23,6,2022,6,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-06-07,좋은 책 감사합니다,좋다 감사하다,10,3,2022,6,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2022-05-25,재미있어서 2권도 구입할려고 해요,재미있다 2 권 구입 해,18,4,2022,5,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2022-05-06,꿈을 더 믿게 해준 책,꿈 믿다 해주다,12,5,2022,5,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-04-12,굿,굿,1,1,2022,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-04-05,잘 봤습니다,자다,6,2,2022,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2022-03-28,재미있어요,재미있다,5,1,2022,3,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2022-03-17,금방 읽었어요,금방,7,2,2022,3,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-03-16,가볍게 즐겁게 읽기 좋네요,가볍다 즐겁다 좋다,14,4,2022,3,2,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2022-02-27,잘읽을게요,,5,1,2022,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-02-25,저도 이 마을에 가보고 싶어지네요.,마을 가보다,19,5,2022,2,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-02-13,꿈이야기,꿈 이야기,4,1,2022,2,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.0,2022-02-12,나도 설마 달러구트 꿈 백화점 단골?,나다 설마 달러 구트 꿈 백화점 단골,20,6,2022,2,5,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-02-12,"""우리 어디서 만난 적 있나요?""라고 묻고 싶어지는, 아름답지만 흔한 성형미인 같은 책.",우리 만난 적 묻다 아름답다 흔하다 성형미인,49,12,2022,2,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2022-01-20,"저도 읽고 아이도 읽고있는 책. 영화 인 듯,꿈인 듯",아이 영화 인 듯꿈 듯,29,9,2022,1,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.0,2021-12-10,이런 도시가 실제로 존재한다고 하면 인생 버킷리스트 1위가 되지 않을까한다.,이렇다 도시 실제 존재 인생 버킷리스트 1 위,42,10,2021,12,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-11-11,잘 읽었습니다.,자다,8,2,2021,11,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2021-11-02,소장하고 싶어지는 책이네요,소장 요,14,3,2021,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-11-02,상상력이 풍부해지는 책입니다.,상상력 풍부하다,16,3,2021,11,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-10-26,재미있게 읽었어요~,재미있다,10,2,2021,10,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2021-10-24,따뜻하고도 아름다운 환상의 환타지를 원한다면,따뜻하다 아름답다 환상 환타지 원하다,24,5,2021,10,6,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-10-03,잘 읽었습니다.,자다,8,2,2021,10,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2021-09-29,기대하고샀어요,기대하다 사다,7,1,2021,9,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-09-05,아이가 재밌게 읽었네요,아이 재밌다,12,3,2021,9,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.0,2021-09-05,술술 편하게 읽었어요,술술 편하다,11,3,2021,9,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-08-25,재미있어요,재미있다,5,1,2021,8,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2021-08-13,시간가는줄 모르고읽었어요 술술 읽어지네요,시간 가다 모르다 술술,22,4,2021,8,4,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-08-12,좋은꿈을 꾸고 싶네요,좋다 꿈 꾸다,11,3,2021,8,3,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-08-09,오늘은 아직 좋은 꿈이 잔뜩 남아 있답니다.,오늘 좋다 꿈 잔뜩 남아,24,7,2021,8,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-08-04,재밌게 읽었습니다. 2권도 나왔다길래 기대돼요!,재밌다 2 권 기대 돼다,26,5,2021,8,2,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,2021-07-19,동화같은 느낌이라 청소년이 읽기에도 좋을 것 같아요. 2편 출시된다고 하니 기쁘네요!,동화 청소년 좋다 2 편 출시 하니 기쁘다,47,11,2021,7,0,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-07-16,좋은 책입니다.,좋다,8,2,2021,7,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-06-26,"꿈을 파는 백화점이라니, 어젯밤 나의 꿈도 달러구트 꿈백화점에서 사온 걸지도 몰라 : )",꿈 팔다 백화점 어젯밤 나 꿈 달러 구트 꿈 백화점 사오다 걸다 모르다,49,13,2021,6,5,positive,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-06-20,뛰어난 상상력의 그릇에 담긴 다소 진부한 내용물,뛰어나다 상상력 그릇 담기다 다소 진부하다 내용물,26,7,2021,6,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-06-17,재미있게 잘 봤어요. 재미 있어서  금방 읽었네요.,재미있다 자다 재미 금방,28,7,2021,6,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4.0,2021-04-06,꿈에 대한 신비스러운 상상 !! 너무 재미있게 읽었습니다,꿈 대한 신비 상상 재미있다,31,8,2021,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2021-04-04,책을 추천하는 사람에게 적극 추천합니다,추천 사람 적극 추천,21,5,2021,4,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4.0,2021-04-01,좋ㅇㅏ요~~,좋다,6,1,2021,4,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-03-23,재미있게 읽었어요.,재미있다,10,2,2021,3,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2021-03-22,재미있네요,재미있다,5,1,2021,3,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2021-03-17,재밋어여~~ 요즘 인기많은 소설이던데 괜찮네요,재밋어 요즘 인기 많다 소설 데 괜찮다,25,5,2021,3,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-03-14,좋아요,좋다,3,1,2021,3,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-03-12,가볍게 읽기 좋아요,가볍다 좋다,10,3,2021,3,4,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-03-10,꿈을 꾸다,꿈 꾸다,5,2,2021,3,2,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-03-04,흥미로운 내용이네요,흥미롭다 용이,10,2,2021,3,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,2021-03-01,잘 봤어요.,자다,6,2,2021,3,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2021-03-01,제목이 와 다아서 구매했어요,제목 오다 서다,15,4,2021,3,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
